Longitude,Latitude,Altitude,Roll,Pitch,Yaw,Heading
42.1925,42.24916016,3000,0,330,0,0
42.1925,42.24918384,3000,0,330,0,0
42.1925,42.24920752,3000,0,330,0,0
42.1925,42.2492312,3000,0,330,0,0
42.1925,42.24925488,3000,0,330,0,0
42.1925,42.24927856,3000,0,330,0,0
42.1925,42.24930224,3000,0,330,0,0
42.1925,42.24932592,3000,0,330,0,0
42.1925,42.2493496,3000,0,330,0,0
42.1925,42.24937328,3000,0,330,0,0
42.1925,42.24939696,3000,0,330,0,0
42.1925,42.24942064,3000,0,330,0,0
42.1925,42.24944432,3000,0,330,0,0
42.1925,42.249468,3000,0,330,0,0
42.1925,42.24949168,3000,0,330,0,0
42.1925,42.24951536,3000,0,330,0,0
42.1925,42.24953904,3000,0,330,0,0
42.1925,42.24956272,3000,0,330,0,0
42.1925,42.2495864,3000,0,330,0,0
42.1925,42.24961008,3000,0,330,0,0
42.1925,42.24963376,3000,0,330,0,0
42.1925,42.24965744,3000,0,330,0,0
42.1925,42.24968112,3000,0,330,0,0
42.1925,42.2497048,3000,0,330,0,0
42.1925,42.24972848,3000,0,330,0,0
42.1925,42.24975216,3000,0,330,0,0
42.1925,42.24977584,3000,0,330,0,0
42.1925,42.24979952,3000,0,330,0,0
42.1925,42.2498232,3000,0,330,0,0
42.1925,42.24984688,3000,0,330,0,0
42.1925,42.24987056,3000,0,330,0,0
42.1925,42.24989424,3000,0,330,0,0
42.1925,42.24991792,3000,0,330,0,0
42.1925,42.2499416,3000,0,330,0,0
42.1925,42.24996528,3000,0,330,0,0
42.1925,42.24998896,3000,0,330,0,0
42.1925,42.25001264,3000,0,330,0,0
42.1925,42.25003632,3000,0,330,0,0
42.1925,42.25006,3000,0,330,0,0
42.1925,42.25008368,3000,0,330,0,0
42.1925,42.25010736,3000,0,330,0,0
42.1925,42.25013104,3000,0,330,0,0
42.1925,42.25015472,3000,0,330,0,0
42.1925,42.2501784,3000,0,330,0,0
42.1925,42.25020208,3000,0,330,0,0
42.1925,42.25022576,3000,0,330,0,0
42.1925,42.25024944,3000,0,330,0,0
42.1925,42.25027312,3000,0,330,0,0
42.1925,42.2502968,3000,0,330,0,0
42.1925,42.25032048,3000,0,330,0,0
42.1925,42.25034416,3000,0,330,0,0
42.1925,42.25036784,3000,0,330,0,0
42.1925,42.25039152,3000,0,330,0,0
42.1925,42.2504152,3000,0,330,0,0
42.1925,42.25043888,3000,0,330,0,0
42.1925,42.25046256,3000,0,330,0,0
42.1925,42.25048624,3000,0,330,0,0
42.1925,42.25050992,3000,0,330,0,0
42.1925,42.2505336,3000,0,330,0,0
42.1925,42.25055728,3000,0,330,0,0
42.1925,42.25058096,3000,0,330,0,0
42.1925,42.25060464,3000,0,330,0,0
42.1925,42.25062832,3000,0,330,0,0
42.1925,42.250652,3000,0,330,0,0
42.1925,42.25067568,3000,0,330,0,0
42.1925,42.25069936,3000,0,330,0,0
42.1925,42.25072304,3000,0,330,0,0
42.1925,42.25074672,3000,0,330,0,0
42.1925,42.2507704,3000,0,330,0,0
42.1925,42.25079408,3000,0,330,0,0
42.1925,42.25081776,3000,0,330,0,0
42.1925,42.25084144,3000,0,330,0,0
42.1925,42.25086512,3000,0,330,0,0
42.1925,42.2508888,3000,0,330,0,0
42.1925,42.25091248,3000,0,330,0,0
42.1925,42.25093616,3000,0,330,0,0
42.1925,42.25095984,3000,0,330,0,0
42.1925,42.25098352,3000,0,330,0,0
42.1925,42.2510072,3000,0,330,0,0
42.1925,42.25103088,3000,0,330,0,0
42.1925,42.25105456,3000,0,330,0,0
42.1925,42.25107824,3000,0,330,0,0
42.1925,42.25110192,3000,0,330,0,0
42.1925,42.2511256,3000,0,330,0,0
42.1925,42.25114928,3000,0,330,0,0
42.1925,42.25117296,3000,0,330,0,0
42.1925,42.25119664,3000,0,330,0,0
42.1925,42.25122032,3000,0,330,0,0
42.1925,42.251244,3000,0,330,0,0
42.1925,42.25126768,3000,0,330,0,0
42.1925,42.25129136,3000,0,330,0,0
42.1925,42.25131504,3000,0,330,0,0
42.1925,42.25133872,3000,0,330,0,0
42.1925,42.2513624,3000,0,330,0,0
42.1925,42.25138608,3000,0,330,0,0
42.1925,42.25140976,3000,0,330,0,0
42.1925,42.25143344,3000,0,330,0,0
42.1925,42.25145712,3000,0,330,0,0
42.1925,42.2514808,3000,0,330,0,0
42.1925,42.25150448,3000,0,330,0,0
42.1925,42.25152816,3000,0,330,0,0
42.1925,42.25155184,3000,0,330,0,0
42.1925,42.25157552,3000,0,330,0,0
42.1925,42.2515992,3000,0,330,0,0
42.1925,42.25162288,3000,0,330,0,0
42.1925,42.25164656,3000,0,330,0,0
42.1925,42.25167024,3000,0,330,0,0
42.1925,42.25169392,3000,0,330,0,0
42.1925,42.2517176,3000,0,330,0,0
42.1925,42.25174128,3000,0,330,0,0
42.1925,42.25176496,3000,0,330,0,0
42.1925,42.25178864,3000,0,330,0,0
42.1925,42.25181232,3000,0,330,0,0
42.1925,42.251836,3000,0,330,0,0
42.1925,42.25185968,3000,0,330,0,0
42.1925,42.25188336,3000,0,330,0,0
42.1925,42.25190704,3000,0,330,0,0
42.1925,42.25193072,3000,0,330,0,0
42.1925,42.2519544,3000,0,330,0,0
42.1925,42.25197808,3000,0,330,0,0
42.1925,42.25200176,3000,0,330,0,0
42.1925,42.25202544,3000,0,330,0,0
42.1925,42.25204912,3000,0,330,0,0
42.1925,42.2520728,3000,0,330,0,0
42.1925,42.25209648,3000,0,330,0,0
42.1925,42.25212016,3000,0,330,0,0
42.1925,42.25214384,3000,0,330,0,0
42.1925,42.25216752,3000,0,330,0,0
42.1925,42.2521912,3000,0,330,0,0
42.1925,42.25221488,3000,0,330,0,0
42.1925,42.25223856,3000,0,330,0,0
42.1925,42.25226224,3000,0,330,0,0
42.1925,42.25228592,3000,0,330,0,0
42.1925,42.2523096,3000,0,330,0,0
42.1925,42.25233328,3000,0,330,0,0
42.1925,42.25235696,3000,0,330,0,0
42.1925,42.25238064,3000,0,330,0,0
42.1925,42.25240432,3000,0,330,0,0
42.1925,42.252428,3000,0,330,0,0
42.1925,42.25245168,3000,0,330,0,0
42.1925,42.25247536,3000,0,330,0,0
42.1925,42.25249904,3000,0,330,0,0
42.1925,42.25252272,3000,0,330,0,0
42.1925,42.2525464,3000,0,330,0,0
42.1925,42.25257008,3000,0,330,0,0
42.1925,42.25259376,3000,0,330,0,0
42.1925,42.25261744,3000,0,330,0,0
42.1925,42.25264112,3000,0,330,0,0
42.1925,42.2526648,3000,0,330,0,0
42.1925,42.25268848,3000,0,330,0,0
42.1925,42.25271216,3000,0,330,0,0
42.1925,42.25273584,3000,0,330,0,0
42.1925,42.25275952,3000,0,330,0,0
42.1925,42.2527832,3000,0,330,0,0
42.1925,42.25280688,3000,0,330,0,0
42.1925,42.25283056,3000,0,330,0,0
42.1925,42.25285424,3000,0,330,0,0
42.1925,42.25287792,3000,0,330,0,0
42.1925,42.2529016,3000,0,330,0,0
42.1925,42.25292528,3000,0,330,0,0
42.1925,42.25294896,3000,0,330,0,0
42.1925,42.25297264,3000,0,330,0,0
42.1925,42.25299632,3000,0,330,0,0
42.1925,42.25302,3000,0,330,0,0
42.1925,42.25304368,3000,0,330,0,0
42.1925,42.25306736,3000,0,330,0,0
42.1925,42.25309104,3000,0,330,0,0
42.1925,42.25311472,3000,0,330,0,0
42.1925,42.2531384,3000,0,330,0,0
42.1925,42.25316208,3000,0,330,0,0
42.1925,42.25318576,3000,0,330,0,0
42.1925,42.25320944,3000,0,330,0,0
42.1925,42.25323312,3000,0,330,0,0
42.1925,42.2532568,3000,0,330,0,0
42.1925,42.25328048,3000,0,330,0,0
42.1925,42.25330416,3000,0,330,0,0
42.1925,42.25332784,3000,0,330,0,0
42.1925,42.25335152,3000,0,330,0,0
42.1925,42.2533752,3000,0,330,0,0
42.1925,42.25339888,3000,0,330,0,0
42.1925,42.25342256,3000,0,330,0,0
42.1925,42.25344624,3000,0,330,0,0
42.1925,42.25346992,3000,0,330,0,0
42.1925,42.2534936,3000,0,330,0,0
42.1925,42.25351728,3000,0,330,0,0
42.1925,42.25354096,3000,0,330,0,0
42.1925,42.25356464,3000,0,330,0,0
42.1925,42.25358832,3000,0,330,0,0
42.1925,42.253612,3000,0,330,0,0
42.1925,42.25363568,3000,0,330,0,0
42.1925,42.25365936,3000,0,330,0,0
42.1925,42.25368304,3000,0,330,0,0
42.1925,42.25370672,3000,0,330,0,0
42.1925,42.2537304,3000,0,330,0,0
42.1925,42.25375408,3000,0,330,0,0
42.1925,42.25377776,3000,0,330,0,0
42.1925,42.25380144,3000,0,330,0,0
42.1925,42.25382512,3000,0,330,0,0
42.1925,42.2538488,3000,0,330,0,0
42.1925,42.25387248,3000,0,330,0,0
42.1925,42.25389616,3000,0,330,0,0
42.1925,42.25391984,3000,0,330,0,0
42.1925,42.25394352,3000,0,330,0,0
42.1925,42.2539672,3000,0,330,0,0
42.1925,42.25399088,3000,0,330,0,0
42.1925,42.25401456,3000,0,330,0,0
42.1925,42.25403824,3000,0,330,0,0
42.1925,42.25406192,3000,0,330,0,0
42.1925,42.2540856,3000,0,330,0,0
42.1925,42.25410928,3000,0,330,0,0
42.1925,42.25413296,3000,0,330,0,0
42.1925,42.25415664,3000,0,330,0,0
42.1925,42.25418032,3000,0,330,0,0
42.1925,42.254204,3000,0,330,0,0
42.1925,42.25422768,3000,0,330,0,0
42.1925,42.25425136,3000,0,330,0,0
42.1925,42.25427504,3000,0,330,0,0
42.1925,42.25429872,3000,0,330,0,0
42.1925,42.2543224,3000,0,330,0,0
42.1925,42.25434608,3000,0,330,0,0
42.1925,42.25436976,3000,0,330,0,0
42.1925,42.25439344,3000,0,330,0,0
42.1925,42.25441712,3000,0,330,0,0
42.1925,42.2544408,3000,0,330,0,0
42.1925,42.25446448,3000,0,330,0,0
42.1925,42.25448816,3000,0,330,0,0
42.1925,42.25451184,3000,0,330,0,0
42.1925,42.25453552,3000,0,330,0,0
42.1925,42.2545592,3000,0,330,0,0
42.1925,42.25458288,3000,0,330,0,0
42.1925,42.25460656,3000,0,330,0,0
42.1925,42.25463024,3000,0,330,0,0
42.1925,42.25465392,3000,0,330,0,0
42.1925,42.2546776,3000,0,330,0,0
42.1925,42.25470128,3000,0,330,0,0
42.1925,42.25472496,3000,0,330,0,0
42.1925,42.25474864,3000,0,330,0,0
42.1925,42.25477232,3000,0,330,0,0
42.1925,42.254796,3000,0,330,0,0
42.1925,42.25481968,3000,0,330,0,0
42.1925,42.25484336,3000,0,330,0,0
42.1925,42.25486704,3000,0,330,0,0
42.1925,42.25489072,3000,0,330,0,0
42.1925,42.2549144,3000,0,330,0,0
42.1925,42.25493808,3000,0,330,0,0
42.1925,42.25496176,3000,0,330,0,0
42.1925,42.25498544,3000,0,330,0,0
42.1925,42.25500912,3000,0,330,0,0
42.1925,42.2550328,3000,0,330,0,0
42.1925,42.25505648,3000,0,330,0,0
42.1925,42.25508016,3000,0,330,0,0
42.1925,42.25510384,3000,0,330,0,0
42.1925,42.25512752,3000,0,330,0,0
42.1925,42.2551512,3000,0,330,0,0
42.1925,42.25517488,3000,0,330,0,0
42.1925,42.25519856,3000,0,330,0,0
42.1925,42.25522224,3000,0,330,0,0
42.1925,42.25524592,3000,0,330,0,0
42.1925,42.2552696,3000,0,330,0,0
42.1925,42.25529328,3000,0,330,0,0
42.1925,42.25531696,3000,0,330,0,0
42.1925,42.25534064,3000,0,330,0,0
42.1925,42.25536432,3000,0,330,0,0
42.1925,42.255388,3000,0,330,0,0
42.1925,42.25541168,3000,0,330,0,0
42.1925,42.25543536,3000,0,330,0,0
42.1925,42.25545904,3000,0,330,0,0
42.1925,42.25548272,3000,0,330,0,0
42.1925,42.2555064,3000,0,330,0,0
42.1925,42.25553008,3000,0,330,0,0
42.1925,42.25555376,3000,0,330,0,0
42.1925,42.25557744,3000,0,330,0,0
42.1925,42.25560112,3000,0,330,0,0
42.1925,42.2556248,3000,0,330,0,0
42.1925,42.25564848,3000,0,330,0,0
42.1925,42.25567216,3000,0,330,0,0
42.1925,42.25569584,3000,0,330,0,0
42.1925,42.25571952,3000,0,330,0,0
42.1925,42.2557432,3000,0,330,0,0
42.1925,42.25576688,3000,0,330,0,0
42.1925,42.25579056,3000,0,330,0,0
42.1925,42.25581424,3000,0,330,0,0
42.1925,42.25583792,3000,0,330,0,0
42.1925,42.2558616,3000,0,330,0,0
42.1925,42.25588528,3000,0,330,0,0
42.1925,42.25590896,3000,0,330,0,0
42.1925,42.25593264,3000,0,330,0,0
42.1925,42.25595632,3000,0,330,0,0
42.1925,42.25598,3000,0,330,0,0
42.1925,42.25600368,3000,0,330,0,0
42.1925,42.25602736,3000,0,330,0,0
42.1925,42.25605104,3000,0,330,0,0
42.1925,42.25607472,3000,0,330,0,0
42.1925,42.2560984,3000,0,330,0,0
42.1925,42.25612208,3000,0,330,0,0
42.1925,42.25614576,3000,0,330,0,0
42.1925,42.25616944,3000,0,330,0,0
42.1925,42.25619312,3000,0,330,0,0
42.1925,42.2562168,3000,0,330,0,0
42.1925,42.25624048,3000,0,330,0,0
42.1925,42.25626416,3000,0,330,0,0
42.1925,42.25628784,3000,0,330,0,0
42.1925,42.25631152,3000,0,330,0,0
42.1925,42.2563352,3000,0,330,0,0
42.1925,42.25635888,3000,0,330,0,0
42.1925,42.25638256,3000,0,330,0,0
42.1925,42.25640624,3000,0,330,0,0
42.1925,42.25642992,3000,0,330,0,0
42.1925,42.2564536,3000,0,330,0,0
42.1925,42.25647728,3000,0,330,0,0
42.1925,42.25650096,3000,0,330,0,0
42.1925,42.25652464,3000,0,330,0,0
42.1925,42.25654832,3000,0,330,0,0
42.1925,42.256572,3000,0,330,0,0
42.1925,42.25659568,3000,0,330,0,0
42.1925,42.25661936,3000,0,330,0,0
42.1925,42.25664304,3000,0,330,0,0
42.1925,42.25666672,3000,0,330,0,0
42.1925,42.2566904,3000,0,330,0,0
42.1925,42.25671408,3000,0,330,0,0
42.1925,42.25673776,3000,0,330,0,0
42.1925,42.25676144,3000,0,330,0,0
42.1925,42.25678512,3000,0,330,0,0
42.1925,42.2568088,3000,0,330,0,0
42.1925,42.25683248,3000,0,330,0,0
42.1925,42.25685616,3000,0,330,0,0
42.1925,42.25687984,3000,0,330,0,0
42.1925,42.25690352,3000,0,330,0,0
42.1925,42.2569272,3000,0,330,0,0
42.1925,42.25695088,3000,0,330,0,0
42.1925,42.25697456,3000,0,330,0,0
42.1925,42.25699824,3000,0,330,0,0
42.1925,42.25702192,3000,0,330,0,0
42.1925,42.2570456,3000,0,330,0,0
42.1925,42.25706928,3000,0,330,0,0
42.1925,42.25709296,3000,0,330,0,0
42.1925,42.25711664,3000,0,330,0,0
42.1925,42.25714032,3000,0,330,0,0
42.1925,42.257164,3000,0,330,0,0
42.1925,42.25718768,3000,0,330,0,0
42.1925,42.25721136,3000,0,330,0,0
42.1925,42.25723504,3000,0,330,0,0
42.1925,42.25725872,3000,0,330,0,0
42.1925,42.2572824,3000,0,330,0,0
42.1925,42.25730608,3000,0,330,0,0
42.1925,42.25732976,3000,0,330,0,0
42.1925,42.25735344,3000,0,330,0,0
42.1925,42.25737712,3000,0,330,0,0
42.1925,42.2574008,3000,0,330,0,0
42.1925,42.25742448,3000,0,330,0,0
42.1925,42.25744816,3000,0,330,0,0
42.1925,42.25747184,3000,0,330,0,0
42.1925,42.25749552,3000,0,330,0,0
42.1925,42.2575192,3000,0,330,0,0
42.1925,42.25754288,3000,0,330,0,0
42.1925,42.25756656,3000,0,330,0,0
42.1925,42.25759024,3000,0,330,0,0
42.1925,42.25761392,3000,0,330,0,0
42.1925,42.2576376,3000,0,330,0,0
42.1925,42.25766128,3000,0,330,0,0
42.1925,42.25768496,3000,0,330,0,0
42.1925,42.25770864,3000,0,330,0,0
42.1925,42.25773232,3000,0,330,0,0
42.1925,42.257756,3000,0,330,0,0
42.1925,42.25777968,3000,0,330,0,0
42.1925,42.25780336,3000,0,330,0,0
42.1925,42.25782704,3000,0,330,0,0
42.1925,42.25785072,3000,0,330,0,0
42.1925,42.2578744,3000,0,330,0,0
42.1925,42.25789808,3000,0,330,0,0
42.1925,42.25792176,3000,0,330,0,0
42.1925,42.25794544,3000,0,330,0,0
42.1925,42.25796912,3000,0,330,0,0
42.1925,42.2579928,3000,0,330,0,0
42.1925,42.25801648,3000,0,330,0,0
42.1925,42.25804016,3000,0,330,0,0
42.1925,42.25806384,3000,0,330,0,0
42.1925,42.25808752,3000,0,330,0,0
42.1925,42.2581112,3000,0,330,0,0
42.1925,42.25813488,3000,0,330,0,0
42.1925,42.25815856,3000,0,330,0,0
42.1925,42.25818224,3000,0,330,0,0
42.1925,42.25820592,3000,0,330,0,0
42.1925,42.2582296,3000,0,330,0,0
42.1925,42.25825328,3000,0,330,0,0
42.1925,42.25827696,3000,0,330,0,0
42.1925,42.25830064,3000,0,330,0,0
42.1925,42.25832432,3000,0,330,0,0
42.1925,42.258348,3000,0,330,0,0
42.1925,42.25837168,3000,0,330,0,0
42.1925,42.25839536,3000,0,330,0,0
42.1925,42.25841904,3000,0,330,0,0
42.1925,42.25844272,3000,0,330,0,0
42.1925,42.2584664,3000,0,330,0,0
42.1925,42.25849008,3000,0,330,0,0
42.1925,42.25851376,3000,0,330,0,0
42.1925,42.25853744,3000,0,330,0,0
42.1925,42.25856112,3000,0,330,0,0
42.1925,42.2585848,3000,0,330,0,0
42.1925,42.25860848,3000,0,330,0,0
42.1925,42.25863216,3000,0,330,0,0
42.1925,42.25865584,3000,0,330,0,0
42.1925,42.25867952,3000,0,330,0,0
42.1925,42.2587032,3000,0,330,0,0
42.1925,42.25872688,3000,0,330,0,0
42.1925,42.25875056,3000,0,330,0,0
42.1925,42.25877424,3000,0,330,0,0
42.1925,42.25879792,3000,0,330,0,0
42.1925,42.2588216,3000,0,330,0,0
42.1925,42.25884528,3000,0,330,0,0
42.1925,42.25886896,3000,0,330,0,0
42.1925,42.25889264,3000,0,330,0,0
42.1925,42.25891632,3000,0,330,0,0
42.1925,42.25894,3000,0,330,0,0
42.1925,42.25896368,3000,0,330,0,0
42.1925,42.25898736,3000,0,330,0,0
42.1925,42.25901104,3000,0,330,0,0
42.1925,42.25903472,3000,0,330,0,0
42.1925,42.2590584,3000,0,330,0,0
42.1925,42.25908208,3000,0,330,0,0
42.1925,42.25910576,3000,0,330,0,0
42.1925,42.25912944,3000,0,330,0,0
42.1925,42.25915312,3000,0,330,0,0
42.1925,42.2591768,3000,0,330,0,0
42.1925,42.25920048,3000,0,330,0,0
42.1925,42.25922416,3000,0,330,0,0
42.1925,42.25924784,3000,0,330,0,0
42.1925,42.25927152,3000,0,330,0,0
42.1925,42.2592952,3000,0,330,0,0
42.1925,42.25931888,3000,0,330,0,0
42.1925,42.25934256,3000,0,330,0,0
42.1925,42.25936624,3000,0,330,0,0
42.1925,42.25938992,3000,0,330,0,0
42.1925,42.2594136,3000,0,330,0,0
42.1925,42.25943728,3000,0,330,0,0
42.1925,42.25946096,3000,0,330,0,0
42.1925,42.25948464,3000,0,330,0,0
42.1925,42.25950832,3000,0,330,0,0
42.1925,42.259532,3000,0,330,0,0
42.1925,42.25955568,3000,0,330,0,0
42.1925,42.25957936,3000,0,330,0,0
42.1925,42.25960304,3000,0,330,0,0
42.1925,42.25962672,3000,0,330,0,0
42.1925,42.2596504,3000,0,330,0,0
42.1925,42.25967408,3000,0,330,0,0
42.1925,42.25969776,3000,0,330,0,0
42.1925,42.25972144,3000,0,330,0,0
42.1925,42.25974512,3000,0,330,0,0
42.1925,42.2597688,3000,0,330,0,0
42.1925,42.25979248,3000,0,330,0,0
42.1925,42.25981616,3000,0,330,0,0
42.1925,42.25983984,3000,0,330,0,0
42.1925,42.25986352,3000,0,330,0,0
42.1925,42.2598872,3000,0,330,0,0
42.1925,42.25991088,3000,0,330,0,0
42.1925,42.25993456,3000,0,330,0,0
42.1925,42.25995824,3000,0,330,0,0
42.1925,42.25998192,3000,0,330,0,0
42.1925,42.2600056,3000,0,330,0,0
42.1925,42.26002928,3000,0,330,0,0
42.1925,42.26005296,3000,0,330,0,0
42.1925,42.26007664,3000,0,330,0,0
42.1925,42.26010032,3000,0,330,0,0
42.1925,42.260124,3000,0,330,0,0
42.1925,42.26014768,3000,0,330,0,0
42.1925,42.26017136,3000,0,330,0,0
42.1925,42.26019504,3000,0,330,0,0
42.1925,42.26021872,3000,0,330,0,0
42.1925,42.2602424,3000,0,330,0,0
42.1925,42.26026608,3000,0,330,0,0
42.1925,42.26028976,3000,0,330,0,0
42.1925,42.26031344,3000,0,330,0,0
42.1925,42.26033712,3000,0,330,0,0
42.1925,42.2603608,3000,0,330,0,0
42.1925,42.26038448,3000,0,330,0,0
42.1925,42.26040816,3000,0,330,0,0
42.1925,42.26043184,3000,0,330,0,0
42.1925,42.26045552,3000,0,330,0,0
42.1925,42.2604792,3000,0,330,0,0
42.1925,42.26050288,3000,0,330,0,0
42.1925,42.26052656,3000,0,330,0,0
42.1925,42.26055024,3000,0,330,0,0
42.1925,42.26057392,3000,0,330,0,0
42.1925,42.2605976,3000,0,330,0,0
42.1925,42.26062128,3000,0,330,0,0
42.1925,42.26064496,3000,0,330,0,0
42.1925,42.26066864,3000,0,330,0,0
42.1925,42.26069232,3000,0,330,0,0
42.1925,42.260716,3000,0,330,0,0
42.1925,42.26073968,3000,0,330,0,0
42.1925,42.26076336,3000,0,330,0,0
42.1925,42.26078704,3000,0,330,0,0
42.1925,42.26081072,3000,0,330,0,0
42.1925,42.2608344,3000,0,330,0,0
42.1925,42.26085808,3000,0,330,0,0
42.1925,42.26088176,3000,0,330,0,0
42.1925,42.26090544,3000,0,330,0,0
42.1925,42.26092912,3000,0,330,0,0
42.1925,42.2609528,3000,0,330,0,0
42.1925,42.26097648,3000,0,330,0,0
42.1925,42.26100016,3000,0,330,0,0
42.1925,42.26102384,3000,0,330,0,0
42.1925,42.26104752,3000,0,330,0,0
42.1925,42.2610712,3000,0,330,0,0
42.1925,42.26109488,3000,0,330,0,0
42.1925,42.26111856,3000,0,330,0,0
42.1925,42.26114224,3000,0,330,0,0
42.1925,42.26116592,3000,0,330,0,0
42.1925,42.2611896,3000,0,330,0,0
42.1925,42.26121328,3000,0,330,0,0
42.1925,42.26123696,3000,0,330,0,0
42.1925,42.26126064,3000,0,330,0,0
42.1925,42.26128432,3000,0,330,0,0
42.1925,42.261308,3000,0,330,0,0
42.1925,42.26133168,3000,0,330,0,0
42.1925,42.26135536,3000,0,330,0,0
42.1925,42.26137904,3000,0,330,0,0
42.1925,42.26140272,3000,0,330,0,0
42.1925,42.2614264,3000,0,330,0,0
42.1925,42.26145008,3000,0,330,0,0
42.1925,42.26147376,3000,0,330,0,0
42.1925,42.26149744,3000,0,330,0,0
42.1925,42.26152112,3000,0,330,0,0
42.1925,42.2615448,3000,0,330,0,0
42.1925,42.26156848,3000,0,330,0,0
42.1925,42.26159216,3000,0,330,0,0
42.1925,42.26161584,3000,0,330,0,0
42.1925,42.26163952,3000,0,330,0,0
42.1925,42.2616632,3000,0,330,0,0
42.1925,42.26168688,3000,0,330,0,0
42.1925,42.26171056,3000,0,330,0,0
42.1925,42.26173424,3000,0,330,0,0
42.1925,42.26175792,3000,0,330,0,0
42.1925,42.2617816,3000,0,330,0,0
42.1925,42.26180528,3000,0,330,0,0
42.1925,42.26182896,3000,0,330,0,0
42.1925,42.26185264,3000,0,330,0,0
42.1925,42.26187632,3000,0,330,0,0
42.1925,42.2619,3000,0,330,0,0
42.1925,42.26192368,3000,0,330,0,0
42.1925,42.26194736,3000,0,330,0,0
42.1925,42.26197104,3000,0,330,0,0
42.1925,42.26199472,3000,0,330,0,0
42.1925,42.2620184,3000,0,330,0,0
42.1925,42.26204208,3000,0,330,0,0
42.1925,42.26206576,3000,0,330,0,0
42.1925,42.26208944,3000,0,330,0,0
42.1925,42.26211312,3000,0,330,0,0
42.1925,42.2621368,3000,0,330,0,0
42.1925,42.26216048,3000,0,330,0,0
42.1925,42.26218416,3000,0,330,0,0
42.1925,42.26220784,3000,0,330,0,0
42.1925,42.26223152,3000,0,330,0,0
42.1925,42.2622552,3000,0,330,0,0
42.1925,42.26227888,3000,0,330,0,0
42.1925,42.26230256,3000,0,330,0,0
42.1925,42.26232624,3000,0,330,0,0
42.1925,42.26234992,3000,0,330,0,0
42.1925,42.2623736,3000,0,330,0,0
42.1925,42.26239728,3000,0,330,0,0
42.1925,42.26242096,3000,0,330,0,0
42.1925,42.26244464,3000,0,330,0,0
42.1925,42.26246832,3000,0,330,0,0
42.1925,42.262492,3000,0,330,0,0
42.1925,42.26251568,3000,0,330,0,0
42.1925,42.26253936,3000,0,330,0,0
42.1925,42.26256304,3000,0,330,0,0
42.1925,42.26258672,3000,0,330,0,0
42.1925,42.2626104,3000,0,330,0,0
42.1925,42.26263408,3000,0,330,0,0
42.1925,42.26265776,3000,0,330,0,0
42.1925,42.26268144,3000,0,330,0,0
42.1925,42.26270512,3000,0,330,0,0
42.1925,42.2627288,3000,0,330,0,0
42.1925,42.26275248,3000,0,330,0,0
42.1925,42.26277616,3000,0,330,0,0
42.1925,42.26279984,3000,0,330,0,0
42.1925,42.26282352,3000,0,330,0,0
42.1925,42.2628472,3000,0,330,0,0
42.1925,42.26287088,3000,0,330,0,0
42.1925,42.26289456,3000,0,330,0,0
42.1925,42.26291824,3000,0,330,0,0
42.1925,42.26294192,3000,0,330,0,0
42.1925,42.2629656,3000,0,330,0,0
42.1925,42.26298928,3000,0,330,0,0
42.1925,42.26301296,3000,0,330,0,0
42.1925,42.26303664,3000,0,330,0,0
42.1925,42.26306032,3000,0,330,0,0
42.1925,42.263084,3000,0,330,0,0
42.1925,42.26310768,3000,0,330,0,0
42.1925,42.26313136,3000,0,330,0,0
42.1925,42.26315504,3000,0,330,0,0
42.1925,42.26317872,3000,0,330,0,0
42.1925,42.2632024,3000,0,330,0,0
42.1925,42.26322608,3000,0,330,0,0
42.1925,42.26324976,3000,0,330,0,0
42.1925,42.26327344,3000,0,330,0,0
42.1925,42.26329712,3000,0,330,0,0
42.1925,42.2633208,3000,0,330,0,0
42.1925,42.26334448,3000,0,330,0,0
42.1925,42.26336816,3000,0,330,0,0
42.1925,42.26339184,3000,0,330,0,0
42.1925,42.26341552,3000,0,330,0,0
42.1925,42.2634392,3000,0,330,0,0
42.1925,42.26346288,3000,0,330,0,0
42.1925,42.26348656,3000,0,330,0,0
42.1925,42.26351024,3000,0,330,0,0
42.1925,42.26353392,3000,0,330,0,0
42.1925,42.2635576,3000,0,330,0,0
42.1925,42.26358128,3000,0,330,0,0
42.1925,42.26360496,3000,0,330,0,0
42.1925,42.26362864,3000,0,330,0,0
42.1925,42.26365232,3000,0,330,0,0
42.1925,42.263676,3000,0,330,0,0
42.1925,42.26369968,3000,0,330,0,0
42.1925,42.26372336,3000,0,330,0,0
42.1925,42.26374704,3000,0,330,0,0
42.1925,42.26377072,3000,0,330,0,0
42.1925,42.2637944,3000,0,330,0,0
42.1925,42.26381808,3000,0,330,0,0
42.1925,42.26384176,3000,0,330,0,0
42.1925,42.26386544,3000,0,330,0,0
42.1925,42.26388912,3000,0,330,0,0
42.1925,42.2639128,3000,0,330,0,0
42.1925,42.26393648,3000,0,330,0,0
42.1925,42.26396016,3000,0,330,0,0
42.1925,42.26398384,3000,0,330,0,0
42.1925,42.26400752,3000,0,330,0,0
42.1925,42.2640312,3000,0,330,0,0
42.1925,42.26405488,3000,0,330,0,0
42.1925,42.26407856,3000,0,330,0,0
42.1925,42.26410224,3000,0,330,0,0
42.1925,42.26412592,3000,0,330,0,0
42.1925,42.2641496,3000,0,330,0,0
42.1925,42.26417328,3000,0,330,0,0
42.1925,42.26419696,3000,0,330,0,0
